Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y
102039570,1011802353,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1104,342,-321.9712,449.6988,2513.2551,-0.12656,0.17466,0.97646,-0.12029,0.18478,0.97539,31.93,-20.67,-33.71,-31.94,-17.63,-32.32,3.188,2.996,3.148,Valid,Valid,Fixation,240,203,1098,344
102049590,1011812373,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1091,354,-378.7727,544.8668,3246.3782,-0.12242,0.16777,0.9782,-0.10363,0.16888,0.98017,31.92,-20.78,-33.7,-32.22,-17.08,-32.73,3.271,3.099,3.19,Valid,Valid,Fixation,240,203,1098,344
102059584,1011822367,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1090,357,-737.8076,1045.451,6348.1133,-0.11814,0.16362,0.97942,,,,31.95,-20.67,-33.71,,,,3.189,,3.144,Valid,Invalid,Fixation,240,203,1098,344
102069573,1011832356,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1097,358,-391.8409,526.4063,3204.4353,-0.12391,0.16975,0.97767,-0.11296,0.16,0.98063,31.95,-20.79,-33.69,-32.32,-16.86,-32.9,3.261,3.138,3.19,Valid,Valid,Fixation,240,203,1098,344
102079563,1011842346,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1097,349,-301.4737,427.0121,2480.6389,-0.11854,0.17007,0.97828,-0.11603,0.17699,0.97735,31.97,-20.68,-33.71,-31.99,-17.49,-32.45,3.185,3.064,3.154,Valid,Valid,Fixation,240,203,1098,344
102089560,1011852343,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1090,348,-443.233,659.4969,3822.2793,-0.12049,0.17213,0.97768,-0.10443,0.17225,0.9795,31.97,-20.79,-33.69,-32.22,-17.02,-32.79,3.263,3.12,3.191,Valid,Valid,Fixation,240,203,1098,344
102099551,1011862334,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1091,350,-358.9106,526.5203,3073.3989,-0.11388,0.16941,0.97894,-0.1123,0.17438,0.97825,31.99,-20.68,-33.69,-31.93,-17.59,-32.35,3.182,3.051,3.129,Valid,Valid,Fixation,240,203,1098,344
102109538,1011872321,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1081,346,-349.1244,564.0504,3230.7722,-0.11132,0.17068,0.97902,-0.09802,0.17904,0.97895,31.99,-20.79,-33.68,-32.19,-17.06,-32.75,3.263,3.125,3.191,Valid,Valid,Fixation,240,203,1098,344
102119532,1011882315,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1077,344,-415.4319,702.9109,3992.4932,-0.10495,0.15434,0.98243,-0.09715,0.19687,0.9756,32,-20.69,-33.68,-31.91,-17.6,-32.33,3.184,3.073,3.145,Valid,Valid,Fixation,240,203,1098,344
102129524,1011892307,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1075,345,-289.2083,496.5871,2829.1887,-0.10398,0.17123,0.97973,-0.09383,0.18153,0.9789,32.01,-20.79,-33.68,-32.17,-17.07,-32.73,3.262,3.146,3.193,Valid,Valid,Fixation,240,203,1098,344
102139519,1011902302,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1071,345,-242.4598,431.6868,2461.8831,-0.09644,0.15528,0.98315,-0.09224,0.20026,0.97539,32.02,-20.69,-33.67,-31.9,-17.59,-32.34,3.184,3.106,3.192,Valid,Valid,Fixation,240,203,1098,344
102149596,1011912379,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1062,344,-211.7533,409.6047,2328.6873,-0.09887,0.17077,0.98034,-0.07869,0.18361,0.97984,32.04,-20.78,-33.68,-32.1,-17.03,-32.73,3.262,3.163,3.192,Valid,Valid,Fixation,240,203,1098,344
102159568,1011922351,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.179,Invalid,Invalid,EyesNotFound,20,107,,
102169540,1011932323,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.196,Invalid,Invalid,EyesNotFound,20,107,,
102179514,1011942297,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1062,340,-198.7198,393.4872,2192.5007,-0.0875,0.15645,0.9838,-0.08747,0.20661,0.9745,32.08,-20.67,-33.7,-31.85,-17.57,-32.33,3.19,3.135,3.184,Valid,Valid,Unclassified,30,70,,
102189504,1011952287,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1056,337,-190.6469,403.4299,2223.2031,-0.08817,0.17698,0.98026,-0.07735,0.18972,0.97879,32.1,-20.76,-33.7,-32.08,-17.02,-32.73,3.258,3.167,3.19,Valid,Valid,Unclassified,30,70,,
102199494,1011962277,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1055,334,-185.5423,406.4246,2202.2451,-0.07816,0.16206,0.98368,-0.0845,0.21057,0.97392,32.14,-20.63,-33.77,-31.78,-17.54,-32.35,3.206,3.195,3.224,Valid,Valid,Unclassified,30,70,,
102209487,1011972270,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1050,332,-176.5082,410.84,2210.0198,-0.07717,0.17921,0.98078,-0.07699,0.19592,0.97759,32.2,-20.67,-33.89,-32.05,-17.02,-32.73,3.29,3.191,3.243,Valid,Valid,Saccade,20,185,,
102219484,1011982267,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1004,325,-87.9254,422.6629,2212.6067,-0.02486,0.17989,0.98337,-0.05204,0.20556,0.97726,32.32,-20.48,-34.13,-31.84,-17.36,-32.62,3.372,3.199,3.285,Valid,Valid,Saccade,20,185,,
102229469,1011992252,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1004,315,-86.2228,441.2671,2208.6179,-0.05175,0.20134,0.97815,,,,32.31,-20.39,-34.38,,,,3.466,,3.336,Valid,Invalid,Unclassified,20,71,,
102239464,1012002247,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1018,304,-113.3125,461.2935,2202.8521,,,,-0.0356,0.20917,0.97723,,,,-31.75,-17.27,-32.82,,3.217,3.206,Invalid,Valid,Unclassified,20,71,,
102249455,1012012238,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.206,Invalid,Invalid,EyesNotFound,80,108,,
102259477,1012022260,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.194,Invalid,Invalid,EyesNotFound,80,108,,
102269466,1012032249,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.183,Invalid,Invalid,EyesNotFound,80,108,,
102279427,1012042210,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.172,Invalid,Invalid,EyesNotFound,80,108,,
102289422,1012052205,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.16,Invalid,Invalid,EyesNotFound,80,108,,
102299414,1012062197,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.149,Invalid,Invalid,EyesNotFound,80,108,,
102309431,1012072214,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.137,Invalid,Invalid,EyesNotFound,80,108,,
102319426,1012082209,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.126,Invalid,Invalid,EyesNotFound,80,108,,
102329417,1012092200,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1093,336,-260.7086,405.541,2206.29,,,,-0.09989,0.18443,0.97776,,,,-32.05,-16.81,-33,,3.114,3.126,Invalid,Valid,Saccade,30,186,,
102339414,1012102197,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1063,319,-200.1651,435.2236,2203.332,,,,-0.0736,0.19778,0.97748,,,,-31.75,-17.26,-32.64,,3.058,3.126,Invalid,Valid,Saccade,30,186,,
102349398,1012112181,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1052,311,-179.1828,450.7083,2201.5645,-0.06198,0.18103,0.98152,-0.08539,0.21424,0.97304,32.27,-20.26,-34.48,-32.05,-16.71,-33.03,3.277,3.16,3.218,Valid,Valid,Saccade,30,186,,
102359391,1012122174,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.245,Invalid,Invalid,EyesNotFound,20,109,,
102369384,1012132167,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.272,Invalid,Invalid,EyesNotFound,20,109,,
102379377,1012142160,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1037,308,-149.4409,454.1521,2200.6921,-0.04619,0.17498,0.98349,-0.08455,0.23798,0.96758,32.33,-20.19,-34.35,-31.71,-17.39,-32.5,3.372,3.225,3.288,Valid,Valid,Unclassified,40,72,,
102389367,1012152150,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1043,301,-161.1536,468.3379,2197.1082,-0.06018,0.20091,0.97776,-0.08072,0.22442,0.97114,32.27,-20.21,-34.4,-32.02,-16.73,-33.02,3.394,3.232,3.299,Valid,Valid,Unclassified,40,72,,
102399358,1012162141,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1041,302,-156.6924,466.6735,2197.1973,-0.05071,0.19248,0.97999,-0.08658,0.24143,0.96655,32.33,-20.19,-34.29,-31.64,-17.51,-32.34,3.403,3.192,3.295,Valid,Valid,Unclassified,40,72,,
102409351,1012172134,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1040,304,-154.5418,462.321,2197.7134,-0.05821,0.19451,0.97917,-0.07691,0.21605,0.97335,32.28,-20.24,-34.34,-31.99,-16.82,-32.92,3.401,3.184,3.29,Valid,Valid,Unclassified,40,72,,
102419342,1012182125,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.286,Invalid,Invalid,EyesNotFound,20,110,,
102429333,1012192116,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.279,Invalid,Invalid,EyesNotFound,20,110,,
102439326,1012202109,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1032,326,-141.1131,420.8666,2207.8887,-0.04463,0.18186,0.98231,-0.07888,0.20217,0.97617,32.33,-20.26,-34.19,-31.87,-17.13,-32.82,3.39,3.155,3.272,Valid,Valid,Fixation,70,204,1019,320
102449348,1012212131,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1015,322,-109.3848,428.7849,2207.7539,-0.06188,0.19612,0.97863,,,,32.32,-20.45,-34.08,,,,3.369,,3.263,Valid,Invalid,Fixation,70,204,1019,320
102459341,1012222124,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1012,321,-102.6295,429.5715,2207.9014,-0.02846,0.18565,0.9822,-0.06143,0.20622,0.97658,32.35,-20.4,-34.06,-31.78,-17.32,-32.7,3.376,3.144,3.26,Valid,Valid,Fixation,70,204,1019,320
102469331,1012232114,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1010,319,-99.1159,434.0249,2206.9656,-0.05741,0.19847,0.97842,,,,32.33,-20.51,-34.02,,,,3.363,,3.257,Valid,Invalid,Fixation,70,204,1019,320
102479321,1012242104,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1020,315,-117.605,440.8616,2204.2283,-0.03298,0.18723,0.98176,-0.0701,0.2147,0.97416,32.36,-20.44,-34.02,-31.67,-17.51,-32.5,3.376,3.142,3.254,Valid,Valid,Fixation,70,204,1019,320
102489318,1012252101,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1022,317,-118.0833,423.0758,2135.9524,-0.04828,0.19814,0.97898,-0.05842,0.20042,0.97797,32.34,-20.54,-33.99,-31.97,-16.89,-32.89,3.364,3.167,3.265,Valid,Valid,Fixation,70,204,1019,320
102499308,1012262091,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1017,319,-113.048,435.9866,2214.6184,-0.03533,0.18584,0.98194,-0.06339,0.21029,0.97558,32.37,-20.47,-34,-31.71,-17.4,-32.5,3.359,3.171,3.263,Valid,Valid,Fixation,70,204,1019,320
102509295,1012272078,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1025,322,-154.0561,513.626,2644.7664,-0.05996,0.18964,0.98002,-0.0528,0.19971,0.97843,32.28,-20.64,-33.89,-32.01,-16.91,-32.86,3.308,3.243,3.238,Valid,Valid,Saccade,50,187,,
102518528,1012281311,,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),SyncPortOutLow,,,,,,,,,,,,,,,,,,,,,,,,Saccade,50,187,,
102519290,1012282073,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1067,345,-239.7806,439.2325,2508.9114,-0.07775,0.16064,0.98395,-0.10708,0.19254,0.97543,32.05,-20.62,-33.86,-31.93,-17.36,-32.68,3.114,3.149,3.186,Valid,Valid,Saccade,50,187,,
102529281,1012292064,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1131,378,-184.0178,177.8452,1205.6549,-0.14632,0.15013,0.97778,-0.14338,0.16043,0.97658,31.77,-20.79,-33.86,-32.37,-17.23,-32.79,3.122,3.048,3.186,Valid,Valid,Saccade,50,187,,
102539278,1012302061,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1230,402,-220.7958,118.5053,922.5973,-0.25267,0.13934,0.95747,,,,31.47,-20.72,-33.95,,,,3.222,,3.186,Valid,Invalid,Saccade,50,187,,
102549263,1012312046,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1274,389,-378.1988,192.7192,1364.8728,-0.27477,0.15199,0.94942,-0.2405,0.13709,0.96092,31.15,-20.84,-33.99,-32.82,-17.12,-33.1,3.347,3.171,3.259,Valid,Valid,Saccade,50,187,,
102559255,1012322038,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1297,397,-414.0341,187.4704,1392.9771,-0.29489,0.13795,0.94552,,,,31.02,-20.74,-34.07,,,,3.374,,3.29,Valid,Invalid,Fixation,200,205,1308,383
102569251,1012332034,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1312,398,-368.5183,159.8174,1186.9873,-0.30365,0.14794,0.94123,-0.26684,0.12971,0.95497,30.88,-20.9,-33.97,-33.11,-17.09,-33.22,3.44,3.241,3.327,Valid,Valid,Fixation,200,205,1308,383
102579272,1012342055,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1323,381,-492.2157,230.0475,1538.2819,-0.29495,0.13819,0.94547,-0.29496,0.16107,0.94183,30.94,-20.75,-34.09,-32.77,-17.67,-32.86,3.413,3.31,3.327,Valid,Valid,Fixation,200,205,1308,383
102589262,1012352045,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1320,380,-686.6487,324.8804,2163.7698,-0.30568,0.15152,0.94,-0.2833,0.14403,0.94815,30.85,-20.89,-33.99,-33.08,-17.3,-33.12,3.462,3.296,3.341,Valid,Valid,Fixation,200,205,1308,383
102599252,1012362035,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1323,386,-519.4445,235.9613,1623.2666,-0.29902,0.13874,0.94411,-0.29199,0.15226,0.94422,30.93,-20.76,-34.07,-32.74,-17.78,-32.78,3.412,3.204,3.324,Valid,Valid,Fixation,200,205,1308,383
102609244,1012372027,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1314,387,-676.1981,311.2157,2164.178,-0.29818,0.14853,0.94288,-0.28304,0.13584,0.94944,30.87,-20.89,-33.99,-33.07,-17.34,-33.07,3.467,3.229,3.349,Valid,Valid,Fixation,200,205,1308,383
102619240,1012382023,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1310,387,-849.085,395.4853,2751.241,-0.29812,0.13956,0.94427,-0.27865,0.14248,0.94976,30.95,-20.77,-34.03,-32.88,-17.61,-32.97,3.405,3.236,3.325,Valid,Valid,Fixation,200,205,1308,383
102629225,1012392008,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1310,386,-740.6537,346.9844,2401.4851,-0.29392,0.14821,0.94427,-0.28129,0.13649,0.94987,30.9,-20.87,-34,-33.13,-17.28,-33.13,3.477,3.247,3.357,Valid,Valid,Fixation,200,205,1308,383
102639221,1012402004,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1309,383,-724.2941,346.4367,2352.9399,-0.29633,0.14029,0.94473,-0.27758,0.14989,0.94894,30.97,-20.77,-34,-32.88,-17.63,-32.93,3.414,3.262,3.338,Valid,Valid,Fixation,200,205,1308,383
102649213,1012411996,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1312,384,-544.8715,257.8219,1758.3065,-0.2962,0.1541,0.94261,-0.2782,0.13837,0.9505,30.9,-20.87,-33.99,-33.11,-17.29,-33.08,3.487,3.273,3.375,Valid,Valid,Fixation,200,205,1308,383
102659205,1012421988,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1323,378,-270.5424,128.8729,846.856,-0.28858,0.13405,0.94803,-0.28979,0.18389,0.93926,30.99,-20.77,-33.99,-32.63,-17.94,-32.52,3.413,3.316,3.352,Valid,Valid,Fixation,200,205,1308,383
102669195,1012431978,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1315,371,-526.3845,266.1192,1682.375,-0.30058,0.16422,0.93951,-0.27751,0.14968,0.94899,30.92,-20.86,-33.98,-33.01,-17.4,-32.92,3.479,3.289,3.377,Valid,Valid,Fixation,200,205,1308,383
102679215,1012441998,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1313,367,-675.3743,351.2456,2170.9473,-0.28689,0.1399,0.94769,-0.29086,0.17747,0.94016,31.01,-20.76,-33.99,-32.6,-17.97,-32.48,3.41,3.312,3.354,Valid,Valid,Fixation,200,205,1308,383
102689211,1012451994,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1311,370,-629.4019,323.3681,2036.981,-0.29798,0.16113,0.94087,-0.27558,0.15151,0.94926,30.95,-20.86,-33.96,-32.99,-17.41,-32.9,3.466,3.276,3.368,Valid,Valid,Fixation,200,205,1308,383
102699203,1012461986,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1310,387,-329.9926,153.4743,1070.1292,-0.28431,0.14235,0.94811,-0.28087,0.1543,0.94726,31.04,-20.75,-33.99,-32.84,-17.66,-32.86,3.404,3.295,3.352,Valid,Valid,Fixation,200,205,1308,383
102709189,1012471972,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1304,388,-338.0449,159.2743,1114.9053,-0.29604,0.15827,0.94197,-0.26053,0.13626,0.9558,30.97,-20.86,-33.95,-33.08,-17.29,-33.05,3.447,3.266,3.344,Valid,Valid,Fixation,200,205,1308,383
102719183,1012481966,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1299,382,-412.385,203.7838,1379.3485,-0.28287,0.14052,0.94881,-0.26995,0.15914,0.94963,31.07,-20.74,-33.98,-32.9,-17.54,-32.98,3.377,3.305,3.335,Valid,Valid,Fixation,200,205,1308,383
102729176,1012491959,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1293,382,-442.5412,222.257,1505.6498,-0.28836,0.1551,0.94488,-0.25665,0.14283,0.95589,31,-20.86,-33.93,-33.1,-17.25,-33.08,3.413,3.261,3.322,Valid,Valid,Fixation,200,205,1308,383
102739172,1012501955,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1289,383,-443.9142,224.0955,1527.3649,-0.28003,0.139,0.94987,-0.25885,0.15728,0.95303,31.1,-20.74,-33.96,-32.89,-17.52,-32.98,3.345,3.227,3.305,Valid,Valid,Fixation,200,205,1308,383
102749157,1012511940,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1286,384,-424.7705,215.0862,1476.6774,-0.28381,0.15242,0.94669,-0.25083,0.14125,0.95767,31.03,-20.86,-33.9,-33.09,-17.24,-33.08,3.383,3.215,3.295,Valid,Valid,Fixation,200,205,1308,383
102759149,1012521932,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.29,Invalid,Invalid,EyesNotFound,20,111,,
